candidateId,brand,productName,category,domain,sourceUrl,phaseCStatus,blockedReason
naver-59872761697,라카,[라카][new] 선 실드 글로이 치크 (11종 택1),cheek,chicor.com,https://chicor.com/goods/5100002067403?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-91072395128,라카,라카 립 라이너 0.7g,liner,shopping.naver.com,https://shopping.naver.com/outlink/itemdetail/13527884775,manual_review_required,terms_not_configured
naver-59484723178,라카,[미출시본품증정] 라카 스테인 립 라이너 0.7g 4종 (기획/단품),liner,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000250463,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59618504835,라카,[new] 라카 픽시 브로우 카라 9colors,brow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000251809,manual_review_required,robots_fetch_failed_requires_manual_review
naver-55696350677,라카,[라카] 픽시 브로우 카라 (7종 택1),brow,chicor.com,https://chicor.com/goods/5100001953275?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-60202637260,네이밍,[7월 올영픽/위위시헌쌤픽] 네이밍 하이 듀 립 글레이즈 (+미니틴트) 9colors,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000257218,manual_review_required,robots_fetch_failed_requires_manual_review
naver-57498587578,네이밍,[7월 올영픽/미지근탠드립] 네이밍 오버 듀 글로시 립 틴트 (+부오이 헤어클립) 21colors,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000235351,manual_review_required,robots_fetch_failed_requires_manual_review
naver-91170927667,네이밍,[NEW] 네이밍 플러피 파우더 블러쉬 듀오 팔레트 (3.2g x 2),shadow,shopping.naver.com,https://shopping.naver.com/outlink/itemdetail/13626417058,manual_review_required,terms_not_configured
naver-59678662082,네이밍,[7월 올영픽/여름지성쿠션] 네이밍 올데이 마스터 쿠션 리필 기획 (+부오이 파우치),base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000251851,manual_review_required,robots_fetch_failed_requires_manual_review
naver-51778862856,네이밍,[올영단독기획/수부지쿠션1등] 네이밍 레이어드 핏 쿠션 기획(본품+리필),base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000175954,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59322633965,네이밍,[미니쿠션] 네이밍 레이어드 핏 쿠션 미니 5g,base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000249907,manual_review_required,robots_fetch_failed_requires_manual_review
naver-54973029055,네이밍,[모공커버쿠션] 네이밍 제로 그래비티 커버 업 쿠션 기획(본품+리필),base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000226593,manual_review_required,robots_fetch_failed_requires_manual_review
naver-57407579505,네이밍,[품절대란/단종템부활] 네이밍 플러피 파우더 블러쉬,cheek,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000171371,manual_review_required,robots_fetch_failed_requires_manual_review
naver-57004215532,투쿨포스쿨,[투쿨포스쿨] 보송틴트 스웨이 립 벨벳,lip,m.a-bly.com,https://m.a-bly.com/goods/53133377?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=53133377,manual_review_required,terms_not_configured
naver-56466315820,투쿨포스쿨,투쿨포스쿨 스웨이 립 벨벳 (기획/단품),lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000232145,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59379625987,투쿨포스쿨,투쿨포스쿨 베일 스킨 틴트 (기획/단품),lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000250664,manual_review_required,robots_fetch_failed_requires_manual_review
naver-60419371058,투쿨포스쿨,[투쿨포스쿨] ONLY ABLY 프로타주 펜슬 / 틴트 / 브로우 / 라이너 외,shadow,m.a-bly.com,https://m.a-bly.com/goods/38022424?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=38022424,manual_review_required,terms_not_configured
naver-49163556987,투쿨포스쿨,[투쿨포스쿨] 애교살 아트클래스 프로타주 펜슬 + 핑크 샤프너/프로타주 펜슬 랜덤,shadow,m.a-bly.com,https://m.a-bly.com/goods/3093065?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3093065,manual_review_required,terms_not_configured
naver-59388273374,투쿨포스쿨,[투쿨포스쿨] 성/공/조/합 프로타주 펜슬 + 스머징 트임라이너 + 핑크 샤프너 + 아이글리츠 랜덤,shadow,m.a-bly.com,https://m.a-bly.com/goods/13427111?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=13427111,manual_review_required,terms_not_configured
naver-58725193590,투쿨포스쿨,[투쿨포스쿨] BEST 벨루어 펜슬 + 프로타주 펜슬 + 핑크 샤프너,shadow,m.a-bly.com,https://m.a-bly.com/goods/60819699?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=60819699,manual_review_required,terms_not_configured
naver-56168447039,투쿨포스쿨,[투쿨포스쿨] 뽀용생기 프로타주 팔레트,shadow,m.a-bly.com,https://m.a-bly.com/goods/50360979?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=50360979,manual_review_required,terms_not_configured
naver-54510468011,투쿨포스쿨,[투쿨포스쿨] 물빛글리터 아트클래스 아이글리츠,shadow,m.a-bly.com,https://m.a-bly.com/goods/45630554?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=45630554,manual_review_required,terms_not_configured
naver-53879502034,투쿨포스쿨,투쿨포스쿨 아이 글리츠,shadow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000213074,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59506560245,투쿨포스쿨,[투쿨포스쿨] 프로타주 팔레트 + 프로타주 펜슬 + 핑크 샤프너,shadow,m.a-bly.com,https://m.a-bly.com/goods/18198659?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=18198659,manual_review_required,terms_not_configured
naver-55020007813,투쿨포스쿨,투쿨포스쿨 프로타주 팔레트,shadow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000205478,manual_review_required,robots_fetch_failed_requires_manual_review
naver-58339678202,투쿨포스쿨,투쿨포스쿨 프로타주 펜슬 (기획/단품),shadow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000120656,manual_review_required,robots_fetch_failed_requires_manual_review
naver-49163524037,투쿨포스쿨,[투쿨포스쿨] 픽싱 누드 핏 쿠션 (본품+리필),base,m.a-bly.com,https://m.a-bly.com/goods/19971427?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=19971427,manual_review_required,terms_not_configured
naver-51908736116,투쿨포스쿨,투쿨포스쿨 픽싱 듀 쿠션 (본품+리필),base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000200115,manual_review_required,robots_fetch_failed_requires_manual_review
naver-57004226001,투쿨포스쿨,[투쿨포스쿨] 고밀착쿠션 픽싱 커버 핏 쿠션 + 스파츌러 브러쉬,base,m.a-bly.com,https://m.a-bly.com/goods/53133378?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=53133378,manual_review_required,terms_not_configured
naver-56466298719,투쿨포스쿨,투쿨포스쿨 픽싱 커버 핏 쿠션 (+리필2개 단독기획),base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000232144,manual_review_required,robots_fetch_failed_requires_manual_review
naver-54505553699,투쿨포스쿨,투쿨포스쿨 에어 핏 쿠션,base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000224918,manual_review_required,robots_fetch_failed_requires_manual_review
naver-54873688247,투쿨포스쿨,[투쿨포스쿨] 깃털쿠션 에어 핏 쿠션 + 플러피 파우치,base,m.a-bly.com,https://m.a-bly.com/goods/46262954?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=46262954,manual_review_required,terms_not_configured
naver-54629623923,투쿨포스쿨,투쿨포스쿨 바이로댕 블러셔,cheek,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000110553,manual_review_required,robots_fetch_failed_requires_manual_review
naver-49163549138,투쿨포스쿨,[투쿨포스쿨] 아트클래스 바이로댕 블러셔,cheek,m.a-bly.com,https://m.a-bly.com/goods/3093013?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3093013,manual_review_required,terms_not_configured
naver-11546575747,투쿨포스쿨,투쿨포스쿨 아트클래스 바이로댕 블러셔 8.7g 6colors,cheek,shopping.naver.com,https://shopping.naver.com/outlink/itemdetail/1002111573,manual_review_required,terms_not_configured
naver-49163475182,투쿨포스쿨,[투쿨포스쿨] BEST 스머징 트임라이너 + 트임 라이너 랜덤,liner,m.a-bly.com,https://m.a-bly.com/goods/13426943?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=13426943,manual_review_required,terms_not_configured
naver-51903540650,투쿨포스쿨,투쿨포스쿨 스머징 트임 라이너,liner,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000199182,manual_review_required,robots_fetch_failed_requires_manual_review
naver-49163555017,투쿨포스쿨,[투쿨포스쿨] 트임라이너 랜덤 스머징 트임라이너,liner,m.a-bly.com,https://m.a-bly.com/goods/13426876?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=13426876,manual_review_required,terms_not_configured
naver-57474649017,투쿨포스쿨,[투쿨포스쿨] 그윽트임 스머징 엣지 라이너,liner,m.a-bly.com,https://m.a-bly.com/goods/54259056?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=54259056,manual_review_required,terms_not_configured
naver-59075149243,투쿨포스쿨,[투쿨포스쿨] 스머징SET 엣지라이너 + 트임라이너 + 아이글리츠 랜덤,liner,m.a-bly.com,https://m.a-bly.com/goods/54258887?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=54258887,manual_review_required,terms_not_configured
naver-49163539910,투쿨포스쿨,[투쿨포스쿨] ONLY ONLINE 아트클래스 글램 언더 라이너,liner,m.a-bly.com,https://m.a-bly.com/goods/3915881?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3915881,manual_review_required,terms_not_configured
naver-49163456798,투쿨포스쿨,[투쿨포스쿨] 아트클래스 픽싱 젤 라이너,liner,m.a-bly.com,https://m.a-bly.com/goods/3092642?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3092642,manual_review_required,terms_not_configured
naver-60638931582,투쿨포스쿨,[투쿨포스쿨] 라이너 꿀조합 프리즘 라이너 +글램 언더 라이너 (+ 클렌징 패드 ),liner,m.a-bly.com,https://m.a-bly.com/goods/70957794?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=70957794,manual_review_required,terms_not_configured
naver-60638932494,투쿨포스쿨,[투쿨포스쿨] 애교살픽싱조합 프리즘 라이너 + 프로타주 펜슬 + (전용 샤프너 & 키링캡 ),liner,m.a-bly.com,https://m.a-bly.com/goods/70953540?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=70953540,manual_review_required,terms_not_configured
naver-49163543828,투쿨포스쿨,[투쿨포스쿨] 아트클래스 픽싱 젤 라이너,liner,m.a-bly.com,https://m.a-bly.com/goods/5895734?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=5895734,manual_review_required,terms_not_configured
naver-55829062753,투쿨포스쿨,[투쿨포스쿨] 무드체인지 블리치 브로우 카라,brow,m.a-bly.com,https://m.a-bly.com/goods/49779693?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=49779693,manual_review_required,terms_not_configured
naver-49163464138,투쿨포스쿨,[투쿨포스쿨] 브로우 디자이닝 슬림 펜슬,brow,m.a-bly.com,https://m.a-bly.com/goods/20825000?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=20825000,manual_review_required,terms_not_configured
naver-49163567809,투쿨포스쿨,[투쿨포스쿨] 아트클래스 브로우 디자이닝 펜슬,brow,m.a-bly.com,https://m.a-bly.com/goods/3092650?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3092650,manual_review_required,terms_not_configured
naver-89694023988,투쿨포스쿨,투쿨포스쿨 블리치 브로우 카라 3.4g 2colors,brow,shopping.naver.com,https://shopping.naver.com/outlink/itemdetail/12149513283,manual_review_required,terms_not_configured
naver-56467457925,하트퍼센트,[NEW컬러] 하트퍼센트 도트 온 무드 퓨어 글로우 틴트 6.8g 5종,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000174069,manual_review_required,robots_fetch_failed_requires_manual_review
naver-51165140951,하트퍼센트,[캔디광] 하트퍼센트 도트 온 무드 원 웨이 글로이 틴트,lip,chicor.com,https://chicor.com/goods/0000000110202?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-59489382838,하트퍼센트,[립스타터] 하트퍼센트 도트 온 무드 퍼스트 틴트,lip,chicor.com,https://chicor.com/goods/5100002047244?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-59489397835,하트퍼센트,[포동립]하트퍼센트 도트 온 무드오버 멜팅 글로스,lip,chicor.com,https://chicor.com/goods/5100002047243?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-56466294479,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 아이 팔레트 3colors,shadow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209307,manual_review_required,robots_fetch_failed_requires_manual_review
naver-84362053977,하트퍼센트,하트퍼센트 도트 온 무드 아이 팔레트,shadow,shopping.naver.com,https://shopping.naver.com/outlink/itemdetail/6817553655,manual_review_required,terms_not_configured
naver-60470066288,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 커스텀 립앤치크 9.4g 2종,cheek,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000213083,manual_review_required,robots_fetch_failed_requires_manual_review
naver-51600439140,하트퍼센트,[듀얼 치크] 하트퍼센트 도트 온 무드 커스텀 립앤치크,cheek,chicor.com,https://chicor.com/goods/0000000113801?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-54526071028,하트퍼센트,[커스텀] 하트퍼센트 도트 온 무드 커스텀 립앤치크 싱글,cheek,chicor.com,https://chicor.com/goods/0000000121559?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-56466303398,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림 8colors,liner,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209310,manual_review_required,robots_fetch_failed_requires_manual_review
naver-51165031441,하트퍼센트,하트퍼센트 도트 온 무드 컨투어 아이라이너 슬림,liner,chicor.com,https://chicor.com/goods/0000000107919?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-56466289432,하트퍼센트,[NEW] 하트퍼센트 도트 온 무드 엣지 앤 플랫 아이브로우 6colors(기획/단품),brow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000221710,manual_review_required,robots_fetch_failed_requires_manual_review
naver-58572203464,하트퍼센트,[NEW] 하트퍼센트 컬러 체인저 원유즈,brow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000222921,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59489400071,하트퍼센트,하트퍼센트 브로우 컬러 체인저 애쉬 브라운,brow,chicor.com,https://chicor.com/goods/5100002007500?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-55712261509,하트퍼센트,하트퍼센트 도트 온 무드 엣지 앤 플랫 아이브로우,brow,chicor.com,https://chicor.com/goods/0000000117319?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-58075109138,하트퍼센트,[뭉침없는 컬러링] 하트퍼센트 도트 온 무드 페이크업 브로우카라,brow,chicor.com,https://chicor.com/goods/5100002007487?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-55287186644,에스쁘아,[세레나데/블러틴트] 에스쁘아 꾸뛰르 립틴트 피팅 블러 4g 12colors,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000222885,manual_review_required,robots_fetch_failed_requires_manual_review
naver-49163474824,에스쁘아,[에스쁘아] 꾸뛰르 립틴트 블러벨벳,lip,m.a-bly.com,https://m.a-bly.com/goods/7607588?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=7607588,manual_review_required,terms_not_configured
naver-60361668457,에스쁘아,[에스쁘아] 꾸뛰르 립틴트 피팅블러,lip,m.a-bly.com,https://m.a-bly.com/goods/42299668?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=42299668,manual_review_required,terms_not_configured
naver-53055869728,에스쁘아,[에스쁘아] 꾸뛰르 꾸뛰르 글레이즈 AD,lip,m.a-bly.com,https://m.a-bly.com/goods/40293501?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=40293501,manual_review_required,terms_not_configured
naver-53917846559,에스쁘아,에스쁘아 꾸뛰르 립틴트 피팅블러,lip,chicor.com,https://chicor.com/goods/0000000119749?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-55322843976,에스쁘아,[에스쁘아] [1+1] 꾸뛰르 립 틴트 글레이즈 AD(BEST 컬러 ),lip,m.a-bly.com,https://m.a-bly.com/goods/47215798?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=47215798,manual_review_required,terms_not_configured
naver-53917760212,에스쁘아,에스쁘아 꾸뛰르 립틴트 글레이즈 (25AD),lip,chicor.com,https://chicor.com/goods/0000000118962?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-50562556242,에스쁘아,[에스쁘아] 아이 코어 팔레트,shadow,m.a-bly.com,https://m.a-bly.com/goods/28683928?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=28683928,manual_review_required,terms_not_configured
naver-57395597468,에스쁘아,[오트라떼/재출시] 에스쁘아 아이 코어 팔레트 8 colors,shadow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209174,manual_review_required,robots_fetch_failed_requires_manual_review
naver-57447058370,에스쁘아,아이 코어 팔레트,shadow,chicor.com,https://chicor.com/goods/0000000109535?utm_source=naver&utm_medium=cpc&utm_campaign=ep,manual_review_required,terms_not_configured
naver-57313710600,에스쁘아,[에스쁘아] 비글로우 볼륨 쿠션 (본품+리필),base,m.a-bly.com,https://m.a-bly.com/goods/28272546?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=28272546,manual_review_required,terms_not_configured
naver-49163489344,에스쁘아,[에스쁘아] 실크스킨/비벨벳/비글로우/비내추럴 쿠션 리필 (4종택2),base,m.a-bly.com,https://m.a-bly.com/goods/11731532?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=11731532,manual_review_required,terms_not_configured
naver-51613574493,에스쁘아,[에스쁘아] 비글로우 볼륨 쿠션 단품 기획세트 (+퍼프 1매 구성),base,m.a-bly.com,https://m.a-bly.com/goods/27819203?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=27819203,manual_review_required,terms_not_configured
naver-49163579156,에스쁘아,[에스쁘아] 비벨벳 커버 쿠션(본품+리필),base,m.a-bly.com,https://m.a-bly.com/goods/10465451?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=10465451,manual_review_required,terms_not_configured
naver-51487473845,에스쁘아,[100시간 지속/고커버] 에스쁘아 비벨벳 커버쿠션 SPF42 PA++ 본품+리필,base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000184222,manual_review_required,robots_fetch_failed_requires_manual_review
naver-49163388976,에스쁘아,[에스쁘아] 듀라이크 젤로 톤업 쿠션(단품),base,m.a-bly.com,https://m.a-bly.com/goods/19641854?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=19641854,manual_review_required,terms_not_configured
naver-54274654850,에스쁘아,[에스쁘아] 쁘띠뷰티 비벨벳 커버 쿠션 미니,base,m.a-bly.com,https://m.a-bly.com/goods/44527788?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44527788,manual_review_required,terms_not_configured
naver-55777949508,에스쁘아,[기름종이쿠션/퍼프 3매 추가 증정 기획] 에스쁘아 비벨벳 세범컷 쿨링 쿠션 15.8g,base,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000230386,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59488816742,에스쁘아,[에스쁘아] 결커버 실크 스킨 레이어 쿠션,base,m.a-bly.com,https://m.a-bly.com/goods/65908938?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=65908938,manual_review_required,terms_not_configured
naver-57253044815,에스쁘아,[에스쁘아] 비내추럴 쿠션 SPF50+ PA++++(본품+리필),base,m.a-bly.com,https://m.a-bly.com/goods/44987554?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44987554,manual_review_required,terms_not_configured
naver-59488770435,에스쁘아,[에스쁘아] 블러 웨어 블러쉬,cheek,m.a-bly.com,https://m.a-bly.com/goods/65911573?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=65911573,manual_review_required,terms_not_configured
naver-58963443095,에스쁘아,[톤온톤 블러 틴트 증정 기획] 에스쁘아 블러 웨어 블러쉬 6g 6colors,cheek,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000247247,manual_review_required,robots_fetch_failed_requires_manual_review
