candidateId,brand,category,rankInBrandCategory,productName,priorityScore,selectedForBatch,missingCoreFieldCount,missingFieldGroups,detailCollectionStatus,fetchStatus,domain,sourceStrategy,sourceUrl
naver-90382374544,네이밍,shadow,10,네이밍 블러쉬 섀도우 쉐딩 웜톤 쿨톤 플러피 파우더,129.31,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/12837863552
naver-87871762584,뮤드,cheek,10,뮤드애프터눈코랄 뮤드플러터블러셔 두근두근블러셔,129.23,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/10327258382
naver-33755400787,롬앤,shadow,9,베러 댄 아이즈,129.12,yes,3,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/0000000001178?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-24284481811,페리페라,shadow,10,페리페라 [NEW] 올테이크 무드 팔레트,128.91,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.lotteimall.com,naver_live_offer_title_rule_adapter,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=1597646106&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare
naver-60505276840,컬러그램,shadow,10,컬러그램 올인원 애교살 메이커 07 웜피치(섀도우+음영) 2개,128.88,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2297825119?sitmNo=LO2297825119_2297825120&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60408326329,웨이크메이크,shadow,10,웨이크메이크 소프트 블러링 아이 팔레트 10 레이지 핑크 블러링 2개,128.85,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2349339955?sitmNo=LO2349339955_2349339956&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-56999021561,데이지크,shadow,10,데이지크 섀도우 팔레트 색상 12 웜블랜딩,128.82,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2553668005?sitmNo=LO2553668005_2553668006&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59830055698,롬앤,cheek,10,롬앤 베러 댄 치크 - 블러셔 x2SET (AD),128.81,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2668131761?sitmNo=LO2668131761_2668131762&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-50734621052,클리오,shadow,10,[NEW COLOR] 클리오 에센셜 섀도우 탭,128.79,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1065111154&vodFlag=N&prdseqnum=1065111154&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-45522637460,페리페라,cheek,10,페리페라 맑게 물든 선샤인 치크 4.2g - /R,128.78,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2254239319?sitmNo=LO2254239319_2254239320&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60271895500,정샘물 뷰티,shadow,10,정샘물 마스터클래스 아이섀도우 M 브러쉬,128.76,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2250941740&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-60388598000,컬러그램,cheek,10,컬러그램 틴토리 솜 블러셔 꼬숩땅콩 7호,128.75,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697920997?sitmNo=LO2697920997_2697920998&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-41097800815,3CE,shadow,10,쓰리씨이 [3CE]멀티 아이 컬러 팔레트 (증)글로우 아이 포인트 브러쉬,128.74,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.lotteimall.com,naver_live_offer_title_rule_adapter,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=2299970864&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare
naver-60632649763,웨이크메이크,cheek,10,[SET] 웨이크메이크 블러셔 + 필리밀리 퍼프 택 1,128.72,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2710955095?sitmNo=LO2710955095_2710955096&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-52481509070,에뛰드,shadow,10,에뛰드 샤인 픽스 아이즈 글리터 /아이라이너 /반짝임 가득 /글리터 섀도우,128.71,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2085374077?sitmNo=LO2085374077_2085374080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60678916659,데이지크,cheek,10,[데이지크] 리틀 블러쉬 팔레트,128.69,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/308741946?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-55077086206,더샘,shadow,10,[현대백화점 커넥트현대] [더샘] 무드 업 듀오 아이섀도우 2colors,128.68,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,hi.thehyundai.com,naver_live_offer_title_rule_adapter,https://hi.thehyundai.com/product/40A2110064?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price
naver-60641427096,클리오,cheek,10,클리오 에센셜 립 치크 탭 코랄 07 애프리콧 브리즈 BNS,128.66,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2711712341?sitmNo=LO2711712341_2711712342&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-56707958732,VDL,shadow,10,(신세계하남점)아이샤인 컬러모드 팔레트,128.65,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.shinsegaetvshopping.com,naver_live_offer_title_rule_adapter,https://www.shinsegaetvshopping.com/display/detail/57213559?inMediaCode=EC12&ckwhere=naverep
naver-60652557429,라카,shadow,10,라카 모노 아이섀도우 엔비 937호,128.62,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2712463240?sitmNo=LO2712463240_2712463241&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-50403815105,3CE,cheek,10,[3CE] 페이스 블러쉬,128.6,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1064749384&vodFlag=N&prdseqnum=1064749384&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-23782770789,에뛰드,cheek,10,에뛰드스튜디오 러블리 쿠키 블러셔 4.5g,128.57,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/66582525?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-59027210591,더샘,cheek,10,더샘 젤리 블러셔 14colors,128.54,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2626150290?sitmNo=LO2626150290_2626150291&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-50463453665,VDL,cheek,10,[현대백화점 신촌점] [브이디엘] 치크스테인 팔레트,128.51,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,hi.thehyundai.com,naver_live_offer_title_rule_adapter,https://hi.thehyundai.com/product/40A1958624?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price
naver-60429483051,에스쁘아,shadow,10,오트라떼/재출시 에스쁘아 아이 코어 팔레트 8 colors,128.5,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2700080591?sitmNo=LO2700080591_2700080592&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60384995791,라카,cheek,10,라카 러브 실크 블러쉬 (9종 택1) 4995209,128.48,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2697513135?sitmNo=LO2697513135_2697513136&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60100695615,뮤드,shadow,10,뮤드 숄 모먼트 아이섀도우 팔레트 러브 시크 8호,128.47,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2682680593?sitmNo=LO2682680593_2682680594&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60600132044,네이밍,cheek,10,네이밍 블러셔 토스트 플러피 파우더 웜 블러쉬 TOAST,128.45,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2586663127?sitmNo=LO2586663127_2586663128&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59299330294,하트퍼센트,cheek,10,하트퍼센트 커스텀 립 앤 치크 싱글 로지코랄 M2,128.39,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2638353380?sitmNo=LO2638353380_2638353381&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-59488431493,에스쁘아,cheek,10,[에스쁘아] 블러 웨어 블러쉬,128.36,yes,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1113456986&vodFlag=N&prdseqnum=1113456986&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60208058322,3CE,shadow,9,[999팔레트] 3CE 멀티 아이 컬러 팔레트 더 텍스타일 8g 단품/기획,127.92,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000255393
naver-55020007813,투쿨포스쿨,shadow,9,투쿨포스쿨 프로타주 팔레트,127.73,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000205478
naver-57918539952,롬앤,base,1,[롬앤X이나피스퀘어] 롬앤 누 제로 쿠션 | 올리브영,127.56,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,collected_partial,playwright_rendered,www.oliveyoung.co.kr,prior_detail_adapter,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000164072
naver-59823192252,컬러그램,base,1,컬러그램 긱 누드 스킨 틴트 02 톤업 아이보리 1개,126.5,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9513727525&ctag=9513727525&lptag=I28352894252&itemId=28352894252&vendorItemId=95304996981&spec=10305199
naver-86435799763,데이지크,base,1,데이지크 무드 치크 블러셔 10.4g 01 웜 블렌딩 1개 one option,126.44,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/8891299440
naver-56989883678,클리오,base,1,클리오 BEST 킬커버 파운웨어 쿠션 본품2+리필3+퍼프2매,126.42,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1093825596&vodFlag=N&prdseqnum=1093825596&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60092731367,3CE,base,1,3CE 핏팅 메쉬 쿠션(본품+리필)+핏팅 메쉬 쿠션 퍼프 2개,126.36,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.hmall.com,naver_live_offer_title_rule_adapter,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2216365119&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale
naver-55465555357,에뛰드,base,1,에뛰드 클라우드 필터 쿠션 리필 /가볍고 보송한 구름 쿠션 리필 제품,126.33,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2506662511?sitmNo=LO2506662511_2506662512&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60566696568,더샘,base,1,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g (본품+리필),126.3,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2706894422?sitmNo=LO2706894422_2706894423&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-57893694223,라카,base,1,라카 쿠션 커버 파운데이션 벨벳 매트 데일리 메이크업 본딩,126.23,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2581506806?sitmNo=LO2581506806_2581506807&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-45614937750,하트퍼센트,base,1,하트퍼센트 도트 온 무드 레이어 쿠션 21p 1개,126.14,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I21283694819&itemId=21283694819&vendorItemId=88343711237&spec=10305199
naver-60129774402,뮤드,base,1,뮤드 소프트 실키 핏 쿠션 (본품+리필) 내추럴 2호,126.08,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2684240533?sitmNo=LO2684240533_2684240534&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-28269910687,롬앤,shadow,10,베러 댄 팔레트,124.94,yes,3,color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_complete,fetched,chicor.com,prior_detail_adapter,https://chicor.com/goods/0000000040309?utm_source=naver&utm_medium=cpc&utm_campaign=ep
naver-58339678202,투쿨포스쿨,shadow,10,투쿨포스쿨 프로타주 펜슬 (기획/단품),123.56,yes,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000120656
naver-89145048078,정샘물 뷰티,cheek,10,이런 상품 어때요? 정샘물 아티스트 쿠션 블러쉬 4g,123.53,yes,3,shade_options|color_tone_intensity|suitable_selling|retail_presence,collected_partial,fetched,shopping.naver.com,prior_detail_adapter,https://shopping.naver.com/outlink/itemdetail/11600537672
naver-60610564179,페리페라,base,2,[페리페라] 브이쉐딩 디테일 002 소프트애쉬,122.53,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,redirect.kurly.com,naver_live_offer_title_rule_adapter,https://redirect.kurly.com/entry?utm_source=NaverShopping&utm_medium=2001&utm_term=1002289672&dealNo=1002289670&no=1002289672&kfpartnerID=1000000
naver-59386834545,컬러그램,base,2,컬러그램 긱 누드 스킨 틴트 30ml(SPF30) 1개,122.5,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,search.shopping.naver.com,naver_live_offer_title_rule_adapter,https://search.shopping.naver.com/catalog/59386834545
naver-60638545186,데이지크,base,2,데이지크 워터 듀이 젤 쿠션 3 colors 4065808,122.44,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2711153369?sitmNo=LO2711153369_2711153370&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-50107317315,롬앤,base,2,[롬앤] 베어 워터 쿠션 20g (본품),122.39,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1062918579&vodFlag=N&prdseqnum=1062918579&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-58148555384,웨이크메이크,base,2,웨이크메이크 워터 글로우 코팅밤 본품+리필,122.3,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2534596573?sitmNo=LO2534596573_2534596574&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60316900805,3CE,base,2,3CE 핏팅 메쉬 쿠션(본품+리필)+핏팅 메쉬 쿠션 퍼프 2개,122.17,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2037034556?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-53464279743,에뛰드,base,2,[에뛰드] 클라우드 필터 쿠션 미니쿠션 기획세트,122.14,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1077158219&vodFlag=N&prdseqnum=1077158219&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-89587053307,하트퍼센트,base,2,하트퍼센트 선베이스 2종,122.14,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/12042542615
naver-60465243785,더샘,base,2,[온누리상품] 더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g (본품+리필),122.11,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2701999224?sitmNo=LO2701999224_2701999225&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-90353904115,뮤드,base,2,뮤드 쿠션 커버 파운데이션 소프트 실키 핏 본품 리필 세트,122.08,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/12809393166
naver-59980298617,라카,base,2,라카 본딩커버쿠션 4656952,122.06,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2675701491?sitmNo=LO2675701491_2675701492&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-49163491155,정샘물 뷰티,cheek,9,[정샘물뷰티] 정샘물 컬러피스 크림 블러쉬 (스키니탭 퍼프 1ea),121.53,yes,3,shade_options|color_tone_intensity|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/16947368?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=16947368
naver-49163477690,정샘물 뷰티,base,1,[정샘물뷰티] 정샘물 에센셜 스킨 누더 쿠션 리필 x 2개 (더블클린 수정화장패드 x 5매),121.39,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/3093835?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3093835
naver-60208613027,VDL,base,1,[레몬패키지] VDL 커버 스테인 퍼펙팅 쿠션 기획 (본품+리필),121.27,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000185903
naver-59678662082,네이밍,base,1,[7월 올영픽/여름지성쿠션] 네이밍 올데이 마스터 쿠션 리필 기획 (+부오이 파우치),121.2,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000251851
naver-49163524037,투쿨포스쿨,base,1,[투쿨포스쿨] 픽싱 누드 핏 쿠션 (본품+리필),121.17,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/19971427?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=19971427
naver-54974062511,페리페라,base,1,[소다다방 컬렉션] 무드 핏 커버 쿠션,120.53,no,3,shade_options|color_tone_intensity|suitable_selling|retail_presence,collected_partial,fetched,clubclio.co.kr,prior_detail_adapter,https://clubclio.co.kr/shop/goodsView/0000006126
naver-56910537359,페리페라,base,3,필터 핏 밀크 톤업 쿠션 12g | 페리페라 - 하프클럽,119.53,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_partial,fetched,gate.halfclub.com,prior_detail_adapter,http://gate.halfclub.com/naver?site_cd=1&type=detail_pcode&p1=P406572692&partnerid=naverdb
naver-59386890045,데이지크,base,3,데이지크 워터 듀이 젤 쿠션 본품,118.44,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,search.shopping.naver.com,naver_live_offer_title_rule_adapter,https://search.shopping.naver.com/catalog/59386890045
naver-60646326499,컬러그램,base,3,컬러그램 긱 누드 스킨 틴트 03 라이트 베이지 1개,118.33,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9513727525&ctag=9513727525&lptag=V95680271793&itemId=28352894255&vendorItemId=95680271793&spec=10305199
naver-50170356775,롬앤,base,3,[롬앤] 베어 워터 쿠션 20g (리필),118.2,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1063267915&vodFlag=N&prdseqnum=1063267915&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-51041426749,웨이크메이크,base,3,웨이크메이크 워터 글로우 코팅쿠션 본품+리필 기획,118.11,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2379947057?sitmNo=LO2379947057_2379947059&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-88706395359,뮤드,base,3,컬러 뮤드 숄 모먼트 아이섀도우 팔레트 8종 중 택1,118.08,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/11161885037
naver-46839245535,클리오,base,3,클리오 킬 커버 하이 글로우 쿠션 [본품+리필] - 쿠션팩트/R,118.06,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2258734806?sitmNo=LO2258734806_2258734807&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
