candidateId,brand,productName,category,domain,collectionStatus,failureReason,sourceUrl
naver-49163489344,에스쁘아,[에스쁘아] 실크스킨/비벨벳/비글로우/비내추럴 쿠션 리필 (4종택2),base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/11731532?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=11731532
naver-51613574493,에스쁘아,[에스쁘아] 비글로우 볼륨 쿠션 단품 기획세트 (+퍼프 1매 구성),base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/27819203?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=27819203
naver-49163579156,에스쁘아,[에스쁘아] 비벨벳 커버 쿠션(본품+리필),base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/10465451?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=10465451
naver-51487473845,에스쁘아,[100시간 지속/고커버] 에스쁘아 비벨벳 커버쿠션 SPF42 PA++ 본품+리필,base,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000184222
naver-49163388976,에스쁘아,[에스쁘아] 듀라이크 젤로 톤업 쿠션(단품),base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/19641854?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=19641854
naver-54274654850,에스쁘아,[에스쁘아] 쁘띠뷰티 비벨벳 커버 쿠션 미니,base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/44527788?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44527788
naver-55777949508,에스쁘아,[기름종이쿠션/퍼프 3매 추가 증정 기획] 에스쁘아 비벨벳 세범컷 쿨링 쿠션 15.8g,base,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000230386
naver-59488816742,에스쁘아,[에스쁘아] 결커버 실크 스킨 레이어 쿠션,base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/65908938?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=65908938
naver-57253044815,에스쁘아,[에스쁘아] 비내추럴 쿠션 SPF50+ PA++++(본품+리필),base,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/44987554?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44987554
naver-59488770435,에스쁘아,[에스쁘아] 블러 웨어 블러쉬,cheek,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/65911573?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=65911573
naver-58963443095,에스쁘아,[톤온톤 블러 틴트 증정 기획] 에스쁘아 블러 웨어 블러쉬 6g 6colors,cheek,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000247247
naver-55907665850,에스쁘아,[사면확장/아이라이너] 에스쁘아 아이 오프닝 펜슬 0.3g,liner,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000230931
naver-54045226823,에스쁘아,[에스쁘아] 아이 오프닝 펜슬,liner,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/44527618?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=44527618
naver-49163527321,에스쁘아,[에스쁘아] 노머징 브러쉬 라이너,liner,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/2195928?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=2195928
naver-54277596081,에스쁘아,[에스쁘아] 아이 오프닝 펜슬,liner,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/45007138?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=45007138
naver-57918559290,에스쁘아,에스쁘아 노머징 브러쉬 라이너,liner,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000134324
naver-49163536005,에스쁘아,[에스쁘아] 더브로우 밸런스 펜슬,brow,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/4037591?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=4037591
naver-49163534510,에스쁘아,[에스쁘아] 더브로우 컬러 픽싱 카라,brow,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/7605946?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=7605946
naver-49163519940,에스쁘아,[에스쁘아] 더브로우 밸런스 펜슬 2개 세트,brow,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/16728941?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=16728941
naver-56643537863,에스쁘아,[6월 올영픽/NEW 단독기획] 에스쁘아 더브로우 컬러 픽싱 카라 10 Colors,brow,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000183407
naver-55381719519,에스쁘아,[납작브로우] 에스쁘아 더브로우 이지 쉐이핑 펜슬 5 colors,brow,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000207415
naver-56414757409,에스쁘아,[올리브영 단독/포켓뷰티] 에스쁘아 더브로우 컬러 픽싱 카라 미니 2g,brow,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000232526
naver-58331572830,에스쁘아,[올영단독/더블기획] 에스쁘아 더브로우 밸런스 펜슬 0.1g 4colors 2개입,brow,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000230941
naver-49678258425,에스쁘아,[에스쁘아] 더브로우 이지 쉐이핑 펜슬,brow,m.a-bly.com,failed,http_status:403,https://m.a-bly.com/goods/22868279?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=22868279
naver-56228835430,뮤드,[뮤드] 소프트 실키 핏 쿠션,base,product.29cm.co.kr,failed,security_challenge_no_bypass,https://product.29cm.co.kr/catalog/2680771?BSCCN1=2680771&BSCPN=CMCOM&utm_campaign=conversion_navershopping&utm_source=growth_naver&utm_term=2680771&naver_code=naver_ep&utm_content=conversion_navershopping&BSPRG=NAVERSH&utm_medium=display
naver-57442292557,뮤드,[7월 올영픽/마찌콜라보] 뮤드 스키니 브로우 카라 10종 (단품/기획),brow,www.oliveyoung.co.kr,failed,http_status:403,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000213046
