brand,category,rankInBrandCategory,productName,dataCompleteness,phaseCStatus,detailCollectionStatus,fetchStatus,detailBlockedReason,detailFailureReason,finish,texture,shadeOptionCount,sellingPoints,suitableFor,oliveYoungStatus,departmentStoreStatus,brandCountry,mallName,price,sourceUrl
웨이크메이크,brow,5,웨이크메이크 파우더 젯 듀얼 브로우x2개,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,17460,https://www.lotteon.com/p/product/LO2116316000?sitmNo=LO2116316000_2116316004&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
웨이크메이크,brow,6,웨이크메이크 파우더 젯 듀얼 브로우 07 뉴트럴 브라운 2개,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,17640,https://www.lotteon.com/p/product/LO2336578742?sitmNo=LO2336578742_2336578743&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
웨이크메이크,brow,7,웨이크메이크 파우더 젯 듀얼 브로우 09 그레이 브라운,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,10140,https://www.lotteon.com/p/product/LO2336578561?sitmNo=LO2336578561_2336578562&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
웨이크메이크,brow,8,웨이크메이크 파우더 젯 듀얼 브로우 06 딥 브라운,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,10140,https://www.lotteon.com/p/product/LO2207609026?sitmNo=LO2207609026_2207609027&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
웨이크메이크,brow,9,웨이크메이크 파우더 젯 듀얼 브로우 06 딥 브라운 3개,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25130,https://www.lotteon.com/p/product/LO2393759932?sitmNo=LO2393759932_2393759933&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
웨이크메이크,brow,10,웨이크메이크 파우더 젯 듀얼 브로우 09 그레이 브라운 3개,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25130,https://www.lotteon.com/p/product/LO2393760093?sitmNo=LO2393760093_2393760094&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,lip,1,[데이지크] 쥬시 듀이 틴트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,15000,http://www.wconcept.co.kr/Product/301813862?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,lip,2,[미니 틴트 증정] 데이지크 쥬시 듀이 틴트 28 colors (단품/기획),failed_detail_fetch,manual_review_required,failed,http_error,robots_fetch_failed_requires_manual_review,http_status:403,,tint,0,,,listed,unknown,Korea,올리브영,11900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000184327
데이지크,lip,3,[데이지크] 수플레 컬러 팟,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,20000,http://www.wconcept.co.kr/Product/306035805?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,lip,4,[데이지크] 쥬시 듀이 글로우 틴트 5.5g,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,15000,http://www.wconcept.co.kr/Product/306905345?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,lip,5,데이지크 쥬시 듀이 글로우 틴트 22 colors,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,12780,https://www.lotteon.com/p/product/LO2643940038?sitmNo=LO2643940038_2643940040&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,lip,6,[데이지크] [NEW] 츄잉 글로우 팟,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,20000,http://www.wconcept.co.kr/Product/306795406?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,lip,7,데이지크 쥬시 듀이 틴트,complete_detail,manual_review_required,collected_complete,fetched,terms_not_configured,,,tint,14,,,unknown,unknown,Korea,시코르,13600,https://chicor.com/goods/5100002008619?utm_source=naver&utm_medium=cpc&utm_campaign=ep
데이지크,lip,8,데이지크 쥬시 듀이 틴트 5009718,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,26550,https://www.lotteon.com/p/product/LO2706652040?sitmNo=LO2706652040_2706652041&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,lip,9,[데이지크] 폴리포켓 수플레 컬러 팟,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,20000,http://www.wconcept.co.kr/Product/308741953?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,lip,10,[데이지크] 폴리포켓 수플레 컬러 팟,failed_detail_fetch,manual_review_required,failed,http_error,terms_not_configured,http_status:403,,,0,,,unknown,unknown,Korea,ABLY,20000,https://m.a-bly.com/goods/72890448?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=72890448
데이지크,shadow,1,[데이지크] 무드 싱글 섀도우 40종,failed_detail_fetch,manual_review_required,failed,http_error,terms_not_configured,http_status:403,,powder,0,,,unknown,unknown,Korea,ABLY,7000,https://m.a-bly.com/goods/53145563?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=53145563
데이지크,shadow,2,데이지크 무드 섀도우 팔레트 04라이트라벤더,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,38700,https://www.lotteon.com/p/product/LO2645182864?sitmNo=LO2645182864_2645182865&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,shadow,3,데이지크 무드 섀도우 팔레트 색상 러브하트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,71190,https://www.lotteon.com/p/product/LO2553668114?sitmNo=LO2553668114_2553668115&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,shadow,4,[데이지크] 섀도우 팔레트 (1~39호),blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,31900,http://www.wconcept.co.kr/Product/301420006?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,shadow,5,데이지크 섀도우 팔레트 02로즈페탈,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,29610,https://www.lotteon.com/p/product/LO2645189767?sitmNo=LO2645189767_2645189768&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,shadow,6,데이지크 섀도우 팔레트 색상 34 트윙클 머메이드,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,30870,https://www.lotteon.com/p/product/LO2553668030?sitmNo=LO2553668030_2553668031&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,shadow,7,[데이지크] 스태리 나잇 섀도우 팔레트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,19900,http://www.wconcept.co.kr/Product/306320020?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,shadow,8,데이지크 섀도우 팔레트,complete_detail,manual_review_required,collected_complete,fetched,terms_not_configured,,,powder,15,,,unknown,unknown,Korea,시코르,28900,https://chicor.com/goods/5100002007508?utm_source=naver&utm_medium=cpc&utm_campaign=ep
데이지크,shadow,9,[폴리포켓 콜라보] 데이지크 리틀 섀도우 팔레트 3 colors 단품/기획 3474075,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,33750,https://www.lotteon.com/p/product/LO2709779263?sitmNo=LO2709779263_2709779264&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,shadow,10,데이지크 섀도우 팔레트 색상 12 웜블랜딩,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,30870,https://www.lotteon.com/p/product/LO2553668005?sitmNo=LO2553668005_2553668006&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,base,1,데이지크 무드 치크 블러셔 10.4g 01 웜 블렌딩 1개 one option,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,에이빔,30000,https://smartstore.naver.com/main/products/8891299440
데이지크,base,2,데이지크 워터 듀이 젤 쿠션 3 colors 4065808,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,32400,https://www.lotteon.com/p/product/LO2711153369?sitmNo=LO2711153369_2711153370&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,base,3,데이지크 워터 듀이 젤 쿠션 본품,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,네이버,12900,https://search.shopping.naver.com/catalog/59386890045
데이지크,base,4,"데이지크 워터 베일 프라이머 40ml, 1개",blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,네이버,21850,https://search.shopping.naver.com/catalog/56707540212
데이지크,base,5,데이지크 워터 듀이 젤 쿠션 3 colors,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,38520,https://www.lotteon.com/p/product/LO2701849095?sitmNo=LO2701849095_2701849096&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,base,6,데이지크 워터 듀이 젤쿠션 3 colors,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,N JOY,31000,https://smartstore.naver.com/main/products/12698624047
데이지크,base,7,이런 상품 어때요? 데이지크 코렉팅 선 베이스 30ml SPF50 PA+++,failed_detail_fetch,manual_review_required,failed,fetched,terms_not_configured,no_useful_data,,,0,,,unknown,unknown,Korea,데이지크,18000,https://shopping.naver.com/outlink/itemdetail/10273127158
데이지크,base,8,바이애콤비비 EGF 비비크림 (내추럴),blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,통증 LAB,70900,https://smartstore.naver.com/main/products/12236709432
데이지크,base,9,DASIQUE [하트컬렉션] 워터 듀이 젤 하트 쿠션 + 수플레 컬러 팟351997,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,36360,https://www.lotteon.com/p/product/LO2698899106?sitmNo=LO2698899106_2698899107&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,base,10,데이지크 워터 듀이 젤 쿠션 3 colors,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,11번가,40660,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9430878154&tid=1000000061
데이지크,cheek,1,[데이지크] 블렌딩 무드 치크,failed_detail_fetch,manual_review_required,failed,http_error,terms_not_configured,http_status:403,,,0,,,unknown,unknown,Korea,ABLY,20000,https://m.a-bly.com/goods/4582150?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=4582150
데이지크,cheek,2,[데이지크] 미니 블렌딩 무드 치크,failed_detail_fetch,manual_review_required,failed,http_error,terms_not_configured,http_status:403,,,0,,,unknown,unknown,Korea,ABLY,14000,https://m.a-bly.com/goods/67205249?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=67205249
데이지크,cheek,3,데이지크 블렌딩 무드 치크 팔레트 블러셔 10 뮤티드 넛츠,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25920,https://www.lotteon.com/p/product/LO2586203612?sitmNo=LO2586203612_2586203613&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,4,데이지크 블렌딩 무드 치크 팔레트 블러셔 14 러브 하트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25920,https://www.lotteon.com/p/product/LO2586203592?sitmNo=LO2586203592_2586203593&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,5,데이지크 블렌딩 무드 치크 팔레트 블러셔 16 브라운 베어 젤리 제형,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25920,https://www.lotteon.com/p/product/LO2586203560?sitmNo=LO2586203560_2586203561&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,6,데이지크 블렌딩 무드 치크 팔레트 블러셔 15 로즈밀크티,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25920,https://www.lotteon.com/p/product/LO2586203549?sitmNo=LO2586203549_2586203550&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,7,데이지크 블렌딩 무드 치크 팔레트 블러셔 17 모브 헤어 젤리 제형,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25920,https://www.lotteon.com/p/product/LO2586203570?sitmNo=LO2586203570_2586203571&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,8,데이지크 미니 블렌딩 무드 치크 5.2g 09아몬드바닐라,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,12330,https://www.lotteon.com/p/product/LO2652793824?sitmNo=LO2652793824_2652793825&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,9,DASIQUE 실키 베일 블러쉬351986,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,22320,https://www.lotteon.com/p/product/LO2698953824?sitmNo=LO2698953824_2698953825&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,cheek,10,[데이지크] 리틀 블러쉬 팔레트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,21000,http://www.wconcept.co.kr/Product/308741946?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,liner,1,[데이지크] 무드 업 마스카라 롱앤컬,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,17000,http://www.wconcept.co.kr/Product/301419465?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,liner,2,이런 상품 어때요? 데이지크 무드 업 마스카라 롱앤컬 7.5g,partial_detail,manual_review_required,collected_partial,fetched,terms_not_configured,,,mascara,0,,,unknown,unknown,Korea,데이지크,17000,https://shopping.naver.com/outlink/itemdetail/5576488931
데이지크,liner,3,한국화장품 오션 HD 붓펜 아이라이너+데이지크 새도우13호 쿨 블랜딩 1개 지급,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,G마켓,15750,https://link.gmarket.co.kr/gate/pcs?item-no=4547501162&sub-id=1003&service-code=10000003&lcd=100000005
데이지크,liner,4,[단독기획] 데이지크 무드 업 마스카라 롱앤컬 1+1기획 2 colors,failed_detail_fetch,manual_review_required,failed,http_error,robots_fetch_failed_requires_manual_review,http_status:403,,mascara,0,,,listed,unknown,Korea,올리브영,19000,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000180888
데이지크,liner,5,데이지크 무드 업 마스카라 롱앤컬 7.5g,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,데이지크,17000,https://smartstore.naver.com/main/products/5576488930
데이지크,liner,6,오션 HD 리퀴드 아이라이너 퍼펙트 블랙+데이지크섀도우 쿨 블렌딩 1개 지급,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,쿠팡,18900,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9088658799&ctag=9088658799&lptag=I26706865262&itemId=26706865262&vendorItemId=92008070245&spec=10305199
데이지크,liner,7,DASIQUE 무드 업 마스카라 롱앤컬352009,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,15390,https://www.lotteon.com/p/product/LO2698903287?sitmNo=LO2698903287_2698903288&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,liner,8,데이지크 무드 업 마스카라 롱앤컬 블랙,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,네이버,15000,https://search.shopping.naver.com/catalog/55919421906
데이지크,liner,9,한국화장품 오션 HD 붓펜 아이라이너+데이지크 새도우13호 쿨 블랜딩 1개 지급 다크브라운,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,쿠팡,23500,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8485856413&ctag=8485856413&lptag=I24558921901&itemId=24558921901&vendorItemId=91571164929&spec=10305199
데이지크,liner,10,단독기획 데이지크 무드 업 마스카라 롱앤컬 1+1기획 2 colors 4066279,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,27270,https://www.lotteon.com/p/product/LO2711102430?sitmNo=LO2711102430_2711102431&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,1,데이지크 프로 슬림 브로우 카라 6 colors 4066472,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,25610,https://www.lotteon.com/p/product/LO2711080076?sitmNo=LO2711080076_2711080077&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,2,데이지크 프로 디테일 브로우 펜슬 6 colors 4066473,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,26190,https://www.lotteon.com/p/product/LO2711079993?sitmNo=LO2711079993_2711079994&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,3,데이지크 프로 슬림 브로우 카라 6 colors,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,20250,https://www.lotteon.com/p/product/LO2699548307?sitmNo=LO2699548307_2699548308&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,4,데이지크 프로 디테일 브로우 펜슬 6 colors,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,21330,https://www.lotteon.com/p/product/LO2699547717?sitmNo=LO2699547717_2699547718&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,5,DASIQUE 프로 디테일 브로우 펜슬352005,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,15390,https://www.lotteon.com/p/product/LO2698902180?sitmNo=LO2698902180_2698902181&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,6,DASIQUE 프로 슬림 브로우 카라351985,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,13050,https://www.lotteon.com/p/product/LO2698954105?sitmNo=LO2698954105_2698954106&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
데이지크,brow,7,[데이지크] 프로 슬림 브로우 카라,failed_detail_fetch,manual_review_required,failed,http_error,terms_not_configured,http_status:403,,,0,,,unknown,unknown,Korea,ABLY,12800,https://m.a-bly.com/goods/60258625?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=60258625
데이지크,brow,8,[데이지크] 프로 디테일 브로우 펜슬,failed_detail_fetch,manual_review_required,failed,http_error,terms_not_configured,http_status:403,,pencil,0,,,unknown,unknown,Korea,ABLY,14900,https://m.a-bly.com/goods/60250858?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=60250858
데이지크,brow,9,[데이지크] 프로 디테일 브로우 펜슬,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,14900,http://www.wconcept.co.kr/Product/308137066?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
데이지크,brow,10,[데이지크] 프로 슬림 브로우 카라,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,12800,http://www.wconcept.co.kr/Product/308137054?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
클리오,lip,1,클리오 [NEW컬러출시] 크리스탈 글램 밤,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,CJ온스타일,10780,https://display.cjonstyle.com/p/item/2024412267?infl_cd=I0696&utm_medium=pcs&utm_source=naver
클리오,lip,2,클리오 [NEW] 클리오 볼륨메이트 틴트 (글로스/블러),blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,listed,Korea,롯데홈쇼핑,11160,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=2975513837&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare
클리오,lip,3,[왕실에디션]클리오 크리스탈 글램 틴트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,GSSHOP,12600,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1032428272&vodFlag=N&prdseqnum=1032428272&utm_source=price&utm_medium=affiliate&utm_campaign=naver
클리오,lip,4,클리오 볼륨메이트 틴트 (글로스 블러),blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,퀸잇,22200,https://web.queenit.kr/product/e4e4b3af025098fc1acc4f11bbcc39cf?open_app=true
클리오,lip,5,[2EA]클리오 크리스탈 글램밤+(증정)립앤아이리무버31ml,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,GSSHOP,24120,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1046460824&vodFlag=N&prdseqnum=1046460824&utm_source=price&utm_medium=affiliate&utm_campaign=naver
클리오,lip,6,[냥생역전코숏] 클리오 크리스탈 글램 틴트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,GSSHOP,12600,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1057235094&vodFlag=N&prdseqnum=1057235094&utm_source=price&utm_medium=affiliate&utm_campaign=naver
클리오,lip,7,[클리오] 크리스탈 글램 틴트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,더블유컨셉,14900,http://www.wconcept.co.kr/Product/308157243?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
클리오,lip,8,클리오 [NEW 왕실 에디션]크리스탈 글램 틴트,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,CJ온스타일,11120,https://display.cjonstyle.com/p/item/2015536002?infl_cd=I0696&utm_medium=pcs&utm_source=naver
클리오,lip,9,클리오 [NEW] 크리스탈 글램 밤,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,listed,Korea,롯데홈쇼핑,11340,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=2525716323&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare
클리오,lip,10,클리오 크리스탈 글램 볼륨 립틴트 26 모브 체리 X2개 BNS,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,롯데ON,37400,https://www.lotteon.com/p/product/LO2711712016?sitmNo=LO2711712016_2711712017&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
클리오,shadow,1,클리오 소프트 블렌딩 섀도우 스틱,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,CJ온스타일,10510,https://display.cjonstyle.com/p/item/2056344657?infl_cd=I0696&utm_medium=pcs&utm_source=naver
클리오,shadow,2,[1 +1] 클리오 프로 싱글 섀도우,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,GSSHOP,16910,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1048129396&vodFlag=N&prdseqnum=1048129396&utm_source=price&utm_medium=affiliate&utm_campaign=naver
클리오,shadow,3,[단종템부활] 클리오 프로아이팔레트AD+(증정)프로아이섀도우 브러쉬,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,GSSHOP,23800,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=95835593&vodFlag=N&prdseqnum=95835593&utm_source=price&utm_medium=affiliate&utm_campaign=naver
클리오,shadow,4,클리오 프로 싱글 섀도우,blocked_detail_fetch,blocked,not_attempted,,robots_disallowed,,,,0,,,unknown,unknown,Korea,GSSHOP,9100,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1038023204&vodFlag=N&prdseqnum=1038023204&utm_source=price&utm_medium=affiliate&utm_campaign=naver
