priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
538,naver-50800094739,에뛰드,에뛰드 드로잉 아이브로우 프로 3개 SET /펜슬아이브로우 /눈썹펜슬,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2373923972?sitmNo=LO2373923972_2373923973&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
539,naver-58022790382,에뛰드,에뛰드 드로잉 아이브로우 x2개,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2586746725?sitmNo=LO2586746725_2586746729&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
540,naver-58022790721,에뛰드,에뛰드 드로잉 아이브로우 x3개,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2586747981?sitmNo=LO2586747981_2586747985&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
541,naver-58017348260,더샘,더샘 새미스 크레마 벨벳 틴트 10colors,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1098280123&vodFlag=N&prdseqnum=1098280123&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
542,naver-58971305083,더샘,[현대백화점 커넥트현대] [더샘] 새미스 크레마 벨벳 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://hi.thehyundai.com/product/40A2163964?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,hi.thehyundai.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
543,naver-60387219005,더샘,[온누리상품] 더샘 플로우 립 리얼래스팅 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834144?sitmNo=LO2697834144_2697834145&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
544,naver-60387220767,더샘,[온누리상품] 더샘 플로우 립 리얼래스팅 틴트 CR01 업사이드,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834114?sitmNo=LO2697834114_2697834115&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
545,naver-60387221300,더샘,[온누리상품] 더샘 새미스 크레마 벨벳 틴트 2.5g,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834621?sitmNo=LO2697834621_2697834622&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
546,naver-60387215369,더샘,[온누리상품] 더샘 샘물 워터 캔디 틴트 10g,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834053?sitmNo=LO2697834053_2697834054&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
547,naver-60387217597,더샘,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g 01 밀키,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834365?sitmNo=LO2697834365_2697834366&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
548,naver-60387216342,더샘,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g 05 포도,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834460?sitmNo=LO2697834460_2697834461&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
549,naver-60387219092,더샘,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g 03 달콤,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834408?sitmNo=LO2697834408_2697834409&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
550,naver-60387224567,더샘,[온누리상품] 더샘 새미스 젤리 샷 틴트 3.2g (선택1),lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2697834516?sitmNo=LO2697834516_2697834517&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,blocked,robots_disallowed,True
551,naver-60084326618,더샘,더샘 [모다아울렛][더샘]샘물 싱글 섀도우 울산점,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2681412242?sitmNo=LO2681412242_2681412243&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
552,naver-56466410888,더샘,더샘 샘물 애교살 메이커,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2538023424?sitmNo=LO2538023424_2538023425&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
553,naver-53648127899,더샘,[입덕주의 시리즈] 더샘 샘물 싱글 섀도우 쉬머/젤리/글리터,shadow,palette | colorFamily | finish | texture,https://chicor.com/goods/0000000119699?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,manual_review_required,terms_not_configured,True
554,naver-60677289500,더샘,더샘 샘물 싱글 섀도우 new 매트 2g 1개,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2713135929?sitmNo=LO2713135929_2713135930&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
555,naver-53648186585,더샘,[싱글 섀도우] 더샘 샘물 싱글 섀도우 매트,shadow,palette | colorFamily | finish | texture,https://chicor.com/goods/0000000118819?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,manual_review_required,terms_not_configured,True
556,naver-60677289277,더샘,더샘 샘물 싱글 섀도우 new 젤리/쉬머/글리터 2g 1개,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2713136060?sitmNo=LO2713136060_2713136061&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
557,naver-59659304261,더샘,더샘 무드 업 듀오 아이섀도우 CR01 슈가 코랄,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2656675003?sitmNo=LO2656675003_2656675004&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
558,naver-59659316712,더샘,[온누리상품] 더샘 무드 업 듀오 아이섀도우 CR01 슈가 코랄,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2656675057?sitmNo=LO2656675057_2656675058&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
559,naver-60407023781,더샘,[온누리상품] 더샘 샘물 싱글 섀도우 new 매트 2g 1개,shadow,palette | colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2698620716?sitmNo=LO2698620716_2698620717&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
560,naver-55077086206,더샘,[현대백화점 커넥트현대] [더샘] 무드 업 듀오 아이섀도우 2colors,shadow,palette | colorFamily | finish | texture,https://hi.thehyundai.com/product/40A2110064?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,hi.thehyundai.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
561,naver-60566696568,더샘,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g (본품+리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2706894422?sitmNo=LO2706894422_2706894423&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
562,naver-60465243785,더샘,[온누리상품] 더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g (본품+리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2701999224?sitmNo=LO2701999224_2701999225&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
563,naver-58190333683,더샘,더샘 쿠션 커버 퍼펙션 컨실러 리뉴 본품 리필 세트,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2593029932?sitmNo=LO2593029932_2593029933&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
564,naver-58190341144,더샘,더샘 컨실러 쿠션 커버 퍼펙션 클리어 베이지,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2593026618?sitmNo=LO2593026618_2593026619&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | coverage | texture,blocked,robots_disallowed,True
565,naver-58190318832,더샘,더샘 글로우 쿠션 커버 광채 트루 핏 (본품 + 리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2593030992?sitmNo=LO2593030992_2593030993&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | finish | texture,blocked,robots_disallowed,True
566,naver-56888455339,더샘,[더샘] 더샘 스킨 퍼펙션 글루타치온 토닝 쿠션 기획 3colors(본품+리필),base,shadeName | undertone | finish | coverage | skinTypeTags,http://www.wconcept.co.kr/Product/307500093?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
567,naver-60009020008,더샘,더샘 [더샘]스킨 퍼펙션 글루타치온 토닝 쿠션(본품 리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=3233613475&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
568,naver-60004606493,더샘,더샘 [더샘] 스킨 퍼펙션 글루타치온 토닝 쿠션(본품 리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LI3233613475?sitmNo=LI3233613475_1&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
569,naver-60407013647,더샘,[온누리상품] 더샘 트루핏 글로우 쿠션 23피칸(본품+리필),base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2698608568?sitmNo=LO2698608568_2698608569&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | shadeName | shadeSource | texture,blocked,robots_disallowed,True
570,naver-60407016402,더샘,[온누리상품] 더샘 커버 퍼펙션 컨실러쿠션 리뉴 (본품+리필)+팁컨실러미니 1종,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2698608555?sitmNo=LO2698608555_2698608556&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,blocked,robots_disallowed,True
571,naver-60387187718,더샘,[온누리상품] 더샘 젤리 블러셔 4.5g 14종 택 1,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2697839993?sitmNo=LO2697839993_2697839994&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
572,naver-60387192272,더샘,[온누리상품] 더샘 젤리 블러셔 4.5g new 5종 택 1,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2697840035?sitmNo=LO2697840035_2697840036&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
573,naver-60387204297,더샘,[온누리상품] 더샘 젤리 블러셔 4.5g 6종 택 1 (26.05까지),cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2697840052?sitmNo=LO2697840052_2697840053&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
574,naver-58975826879,더샘,[현대백화점 커넥트현대] [더샘] 젤리 블러셔 11colors,cheek,colorFamily | finish | texture,https://hi.thehyundai.com/product/40A2110495?ReferCode=429&utm_source=naver_ep&utm_medium=ep_price,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,hi.thehyundai.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
575,naver-60407033539,더샘,[온누리상품] 더샘 퍼펙트 글램 스틱블러셔 WH01 오로라 웨이브,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2698608846?sitmNo=LO2698608846_2698608847&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
576,naver-58797762337,더샘,온누리 더샘 샘물 싱글 블러셔 5gx2개 (GD01 골드 볼륨 라이트),cheek,colorFamily | finish | texture,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2247033234&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
577,naver-60680834661,더샘,[NEW/아이돌 치크] 더샘 젤리 블러셔 10colors,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2713417019?sitmNo=LO2713417019_2713417021&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
578,naver-60638545905,더샘,NEW아이돌 치크 더샘 젤리 블러셔 10colors 4065819,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2711151342?sitmNo=LO2711151342_2711151344&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
579,naver-60448314759,더샘,NEW/아이돌 치크 더샘 젤리 블러셔 10colors,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2700806958?sitmNo=LO2700806958_2700806960&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
580,naver-59027210591,더샘,더샘 젤리 블러셔 14colors,cheek,colorFamily | finish | texture,https://www.lotteon.com/p/product/LO2626150290?sitmNo=LO2626150290_2626150291&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
581,naver-59662309545,더샘,더샘 [더샘][뉴코아 울산점] 어드밴스드 파워프루프 아이라이너 01 딥 블랙,liner,colorFamily | texture | intensity,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=3290910596&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,intensity | shadeName | shadeSource,blocked,robots_disallowed,True
582,naver-56401836922,더샘,더샘 에코 소울 파워프루프 초슬림 아이라이너 0.1g,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2535640717?sitmNo=LO2535640717_2535640718&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
583,naver-60085862372,더샘,더샘 샘물 애교살 메이커 04 눈물 글썽 코랄,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598181030?sitmNo=LO2598181030_2598181031&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource,blocked,robots_disallowed,True
584,naver-60085865673,더샘,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598184347?sitmNo=LO2598184347_2598184348&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource,blocked,robots_disallowed,True
585,naver-60085865596,더샘,더샘 샘물 애교살 메이커 04 눈물 글썽 코랄,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598184387?sitmNo=LO2598184387_2598184388&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource,blocked,robots_disallowed,True
586,naver-60085869070,더샘,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598180829?sitmNo=LO2598180829_2598180830&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | shadeName | shadeSource,blocked,robots_disallowed,True
587,naver-60085866129,더샘,더샘 샘물 애교살 메이커 04 눈물 글썽 코랄 2개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598181067?sitmNo=LO2598181067_2598181068&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
588,naver-60085864923,더샘,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 3개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598180888?sitmNo=LO2598180888_2598180889&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
589,naver-60085865311,더샘,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 2개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598180858?sitmNo=LO2598180858_2598180859&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
590,naver-60085863710,더샘,더샘 샘물 애교살 메이커 04 눈물 글썽 코랄 3개,liner,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2598181108?sitmNo=LO2598181108_2598181109&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily,blocked,robots_disallowed,True
591,naver-60026997736,더샘,더샘 에코 소울 아이브로우 키트 5g,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2535643384?sitmNo=LO2535643384_2535643385&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
592,naver-60386313122,더샘,[온누리상품] 더샘 샘물 우드 아이브로우1.8g,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2697757660?sitmNo=LO2697757660_2697757661&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
593,naver-60387187835,더샘,[온누리상품] 더샘 샘물 우드 아이브로우1.8g 3개,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2697839538?sitmNo=LO2697839538_2697839539&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
594,naver-60089344274,더샘,더샘 에코 소울 아이브로우 키트,brow,colorFamily | texture | intensity,http://www.kshop.co.kr/display/ec/product/5185671?with_code=100025&utm_source=naver_ep&utm_medium=cps&utm_campaign=prd_61_%ED%99%94%EC%9E%A5%ED%92%88%2F%EC%9D%B4%EB%AF%B8%EC%9A%A9_5185671&utm_content=pc,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.kshop.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
595,naver-60089344030,더샘,1+1 더샘 에코 소울 아이브로우 키트,brow,colorFamily | texture | intensity,http://www.kshop.co.kr/display/ec/product/3015749?with_code=100025&utm_source=naver_ep&utm_medium=cps&utm_campaign=prd_61_%ED%99%94%EC%9E%A5%ED%92%88%2F%EC%9D%B4%EB%AF%B8%EC%9A%A9_3015749&utm_content=pc,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.kshop.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,manual_review_required,terms_not_configured,True
