priorityScore,candidateId,brand,category,rankInBrandCategory,productName,manualCoreFields,alsoUsefulFields,currentPriceKrw,currentPurchaseUrl,currentImageUrl,officialSourceUrl,retailSourceUrl,sourceUrl,shadeOptionsCurrent,colorFamilyCurrent,undertoneCurrent,intensityCurrent,finishCurrent,textureCurrent,suitableForCurrent,sellingPointsCurrent,oliveYoungListedStatus,departmentStoreListedStatus,manualStatus,manualNotes
164,naver-60191142386,뮤드,lip,6,뮤드 글라세 립 촉촉 컬러 픽싱 틴트 13 썸머 피크닉,"colorFamily,undertone","intensity,finish,oliveYoungListed,departmentStoreListed",33630,https://www.lotteon.com/p/product/LO2560239177?sitmNo=LO2560239177_2560239178&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_6019114/60191142386.jpg,https://mude.co.kr/product/뮤드-글라세-립-틴트/91/,https://www.lotteon.com/p/product/LO2560239177?sitmNo=LO2560239177_2560239178&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2560239177?sitmNo=LO2560239177_2560239178&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""13 썸머 피크닉"", ""shadeName"": ""썸머 피크닉"", ""shadeNumber"": ""13"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,glossy,tint,"[""all_skin""]","[""moisturizing""]",unknown,unknown,todo,
164,naver-50894910866,컬러그램,lip,8,[꿀먹광 글로스]컬러그램 탕후루 탱글 꿀로스 3COLOR,"colorFamily,undertone","intensity,suitableFor,sellingPoints,departmentStoreListed",10000,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000198689,https://shopping-phinf.pstatic.net/main_5089491/50894910866.2.jpg,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000198689,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000198689,"[{""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""06 체리리링"", ""shadeName"": ""체리리링"", ""shadeNumber"": ""06"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""03 딸기키킥"", ""shadeName"": ""딸기키킥"", ""shadeNumber"": ""03"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""04 구아바이"", ""shadeName"": ""구아바이"", ""shadeNumber"": ""04"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""05 리치칫뿡"", ""shadeName"": ""리치칫뿡"", ""shadeNumber"": ""05"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,glossy,tint,[],[],collected,unknown,todo,
164,naver-50894739523,컬러그램,lip,9,컬러그램 탕후루 탱글 틴트 미니 듀오 3 COLOR,"colorFamily,undertone","intensity,suitableFor,sellingPoints,departmentStoreListed",15000,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000201779,https://shopping-phinf.pstatic.net/main_5089473/50894739523.jpg,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201779,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000201779,"[{""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""01 더블글로스"", ""shadeName"": ""더블글로스"", ""shadeNumber"": ""01"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""02 웜꿀조합"", ""shadeName"": ""웜꿀조합"", ""shadeNumber"": ""02"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""03 쿨꿀조합"", ""shadeName"": ""쿨꿀조합"", ""shadeNumber"": ""03"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,glossy,tint,[],[],collected,unknown,todo,
164,naver-52098911223,3CE,shadow,2,3CE 아이 스위치,"finish,undertone","intensity,suitableFor,sellingPoints,departmentStoreListed",19000,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000110707,https://shopping-phinf.pstatic.net/main_5209891/52098911223.1.jpg,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000110707,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000110707,"[{""colorFamily"": ""pink"", ""confidence"": 0.82, ""optionName"": ""핑크 쉰"", ""shadeName"": ""핑크 쉰"", ""shadeNumber"": null, ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}]",pink,,,,powder,[],[],collected,unknown,todo,
164,naver-55322600441,3CE,shadow,8,3CE 멀티 아이 컬러 팔레트,"finish,undertone","intensity,suitableFor,sellingPoints,departmentStoreListed",31200,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000148589,https://shopping-phinf.pstatic.net/main_5532260/55322600441.1.jpg,https://www.3cecosmetics.com/all-products/eyes/eyeshadow/3ce-multi-eye-color-palette,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148589,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000148589,"[{""colorFamily"": ""pink"", ""confidence"": 0.82, ""optionName"": ""노티드 핑크"", ""shadeName"": ""노티드 핑크"", ""shadeNumber"": null, ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}]",pink,,sheer,,cream,[],[],collected,unknown,todo,
164,naver-91176070196,네이밍,shadow,2,품절대란/멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 0.2g 칼라택1,finish,"shadeOptions,colorFamily,undertone,intensity,texture,sellingPoints,oliveYoungListed,departmentStoreListed",16700,https://smartstore.naver.com/main/products/13631559532,https://shopping-phinf.pstatic.net/main_9117607/91176070196.jpg,https://naming.co.kr/product/퍼펙테일-아이-디자이닝-펜슬-슬림라이너/449/,,https://smartstore.naver.com/main/products/13631559532,"[{""colorFamily"": ""black"", ""colorFamilyConfidence"": 0.62, ""confidence"": 0.82, ""intensity"": ""bold"", ""intensityConfidence"": 0.58, ""optionName"": ""퍼펙트블랙"", ""shadeName"": ""퍼펙트블랙"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": ""brown"", ""confidence"": 0.82, ""optionName"": ""디테일브라운"", ""shadeName"": ""디테일브라운"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""neutral"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""brown"", ""confidence"": 0.82, ""optionName"": ""살몬브라운"", ""shadeName"": ""살몬브라운"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""neutral"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""rose"", ""confidence"": 0.82, ""optionName"": ""로즈 애쉬 브라운"", ""shadeName"": ""로즈 애쉬 브라운"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""neutral"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""nude"", ""confidence"": 0.82, ""intensity"": ""medium"", ""intensityConfidence"": 0.56, ""optionName"": ""언더 베이지"", ""shadeName"": ""언더 베이지"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""neutral"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""mauve"", ""confidence"": 0.82, ""optionName"": ""그레이시 모브"", ""shadeName"": ""그레이시 모브"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""cool"", ""undertoneConfidence"": 0.62}, {""colorFamily"": null, ""confidence"": 0.82, ""intensity"": ""bold"", ""intensityConfidence"": 0.56, ""optionName"": ""딥 차콜"", ""shadeName"": ""딥 차콜"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": ""rose"", ""confidence"": 0.82, ""optionName"": ""딤 로즈"", ""shadeName"": ""딤 로즈"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": ""pink"", ""confidence"": 0.82, ""optionName"": ""브라우니 핑크"", ""shadeName"": ""브라우니 핑크"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": ""brown"", ""confidence"": 0.82, ""intensity"": ""medium"", ""intensityConfidence"": 0.56, ""optionName"": ""토프 베이지"", ""shadeName"": ""토프 베이지"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""neutral"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""brown"", ""confidence"": 0.82, ""optionName"": ""모카 브라운"", ""shadeName"": ""모카 브라운"", ""shadeNumber"": null, ""sourceType"": ""official_brand_page_option_json"", ""undertone"": ""neutral"", ""undertoneConfidence"": 0.62}]",brown,neutral,sheer,,pencil,"[""daily_makeup""]",[],unknown,unknown,todo,
160,naver-58015909365,데이지크,cheek,4,데이지크 블렌딩 무드 치크 팔레트 블러셔 14 러브 하트,"colorFamily,undertone","intensity,suitableFor,oliveYoungListed,departmentStoreListed",25920,https://www.lotteon.com/p/product/LO2586203592?sitmNo=LO2586203592_2586203593&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5801590/58015909365.jpg,https://dasique.com/products/blending-mood-cheek-14-brown-bear,https://www.lotteon.com/p/product/LO2586203592?sitmNo=LO2586203592_2586203593&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2586203592?sitmNo=LO2586203592_2586203593&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""14 러브 하트"", ""shadeName"": ""러브 하트"", ""shadeNumber"": ""14"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,medium,velvet,powder,[],"[""blur""]",unknown,unknown,todo,
160,naver-60220140175,라카,cheek,3,[SPF50+] 라카 선 실드 글로이 치크 7g,"colorFamily,undertone","intensity,suitableFor,departmentStoreListed",18000,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000257081,https://shopping-phinf.pstatic.net/main_6022014/60220140175.jpg,https://laka.co.kr/product/선-실드-글로이-치크-spf-50-pa/193/,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000257081,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000257081,"[{""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""01 시에나"", ""shadeName"": ""시에나"", ""shadeNumber"": ""01"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""02 코지"", ""shadeName"": ""코지"", ""shadeNumber"": ""02"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""05 뮤즈"", ""shadeName"": ""뮤즈"", ""shadeNumber"": ""05"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""06 포피"", ""shadeName"": ""포피"", ""shadeNumber"": ""06"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""08 크림슨"", ""shadeName"": ""크림슨"", ""shadeNumber"": ""08"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""09 라이즈"", ""shadeName"": ""라이즈"", ""shadeNumber"": ""09"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""10 멀버리"", ""shadeName"": ""멀버리"", ""shadeNumber"": ""10"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""11 세피아"", ""shadeName"": ""세피아"", ""shadeNumber"": ""11"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""03 포멜로"", ""shadeName"": ""포멜로"", ""shadeNumber"": ""03"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""04 쉘"", ""shadeName"": ""쉘"", ""shadeNumber"": ""04"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}, {""colorFamily"": null, ""confidence"": 0.82, ""optionName"": ""07 보그"", ""shadeName"": ""보그"", ""shadeNumber"": ""07"", ""sourceType"": ""oliveyoung_product_option_json"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,velvet,cream,[],"[""blur""]",collected,unknown,todo,
160,naver-60387219005,더샘,lip,3,[온누리상품] 더샘 플로우 립 리얼래스팅 틴트,"finish,undertone","intensity,suitableFor,oliveYoungListed",17020,https://www.lotteon.com/p/product/LO2697834144?sitmNo=LO2697834144_2697834145&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_6038721/60387219005.jpg,,https://www.lotteon.com/p/product/LO2697834144?sitmNo=LO2697834144_2697834145&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2697834144?sitmNo=LO2697834144_2697834145&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": ""coral"", ""confidence"": 0.84, ""optionName"": ""CR01 업사이드"", ""shadeName"": ""업사이드"", ""shadeNumber"": ""CR01"", ""sourceType"": ""lotteon_product_api_option"", ""undertone"": null, ""undertoneConfidence"": 0}]",coral,,,,tint,[],"[""long_lasting""]",unknown,collected,todo,
160,naver-60387220767,더샘,lip,4,[온누리상품] 더샘 플로우 립 리얼래스팅 틴트 CR01 업사이드,"finish,undertone","intensity,suitableFor,oliveYoungListed",17470,https://www.lotteon.com/p/product/LO2697834114?sitmNo=LO2697834114_2697834115&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_6038722/60387220767.jpg,,https://www.lotteon.com/p/product/LO2697834114?sitmNo=LO2697834114_2697834115&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2697834114?sitmNo=LO2697834114_2697834115&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": ""coral"", ""confidence"": 0.72, ""optionName"": ""CR01 업사이드"", ""shadeName"": ""업사이드"", ""shadeNumber"": ""CR01"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",coral,,,,tint,[],"[""long_lasting""]",unknown,collected,todo,
160,naver-60278851230,웨이크메이크,lip,6,웨이크메이크 볼드 립 블러 틴트 애프리시티 3호,"colorFamily,undertone","intensity,suitableFor,departmentStoreListed",16130,https://www.lotteon.com/p/product/LO2692596343?sitmNo=LO2692596343_2692596344&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_6027885/60278851230.jpg,,https://www.lotteon.com/p/product/LO2692596343?sitmNo=LO2692596343_2692596344&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2692596343?sitmNo=LO2692596343_2692596344&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""3 애프리시티"", ""shadeName"": ""애프리시티"", ""shadeNumber"": ""3"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,bold,velvet,tint,[],"[""blur""]",collected,unknown,todo,
160,naver-54972530313,웨이크메이크,lip,8,웨이크메이크 워터 블러링 레이어 틴트 콜드하이 8호,"colorFamily,undertone","intensity,suitableFor,departmentStoreListed",16780,https://www.lotteon.com/p/product/LO2490172489?sitmNo=LO2490172489_2490172490&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5497253/54972530313.jpg,,https://www.lotteon.com/p/product/LO2490172489?sitmNo=LO2490172489_2490172490&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2490172489?sitmNo=LO2490172489_2490172490&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""8 콜드하이"", ""shadeName"": ""콜드하이"", ""shadeNumber"": ""8"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,velvet,tint,[],"[""blur""]",collected,unknown,todo,
160,naver-60003569426,에뛰드,shadow,9,에뛰드 재창조 메이커 2개 /쉐딩 멀티 스틱 /한끗 차이로 달라지는 쉐입,"colorFamily,undertone","intensity,sellingPoints,oliveYoungListed,departmentStoreListed",23800,https://www.lotteon.com/p/product/LO2230461533?sitmNo=LO2230461533_2230461534&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_6000356/60003569426.1.jpg,,https://www.lotteon.com/p/product/LO2230461533?sitmNo=LO2230461533_2230461534&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2230461533?sitmNo=LO2230461533_2230461534&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""웜 쉐딩 / 웜 쉐딩"", ""shadeName"": ""웜 쉐딩 / 웜 쉐딩"", ""shadeNumber"": null, ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,matte,balm,"[""all_skin""]",[],unknown,unknown,todo,
160,naver-52481509070,에뛰드,shadow,10,에뛰드 샤인 픽스 아이즈 글리터 /아이라이너 /반짝임 가득 /글리터 섀도우,"colorFamily,undertone","intensity,sellingPoints,oliveYoungListed",7400,https://www.lotteon.com/p/product/LO2085374077?sitmNo=LO2085374077_2085374080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5248150/52481509070.jpg,,https://www.lotteon.com/p/product/LO2085374077?sitmNo=LO2085374077_2085374080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2085374077?sitmNo=LO2085374077_2085374080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""03 러브 갤럭시"", ""shadeName"": ""러브 갤럭시"", ""shadeNumber"": ""03"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,shimmer,liquid,"[""all_skin""]",[],unknown,collected,todo,
160,naver-60263586437,웨이크메이크,shadow,4,웨이크메이크 소프트 블러링 아이 팔레트 03 선셋 블러링,"colorFamily,undertone","intensity,suitableFor,oliveYoungListed,departmentStoreListed",23890,https://www.lotteon.com/p/product/LO2297826079?sitmNo=LO2297826079_2297826080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_6026358/60263586437.jpg,,https://www.lotteon.com/p/product/LO2297826079?sitmNo=LO2297826079_2297826080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2297826079?sitmNo=LO2297826079_2297826080&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""03 선셋 블러링"", ""shadeName"": ""선셋 블러링"", ""shadeNumber"": ""03"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,velvet,powder,[],"[""blur""]",unknown,unknown,todo,
160,naver-56796628954,컬러그램,shadow,8,컬러그램 올인원 애교살 메이커 - /R,"colorFamily,finish","intensity,sellingPoints,oliveYoungListed,departmentStoreListed",5400,https://www.lotteon.com/p/product/LO2127584831?sitmNo=LO2127584831_2127584832&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5679662/56796628954.1.jpg,,https://www.lotteon.com/p/product/LO2127584831?sitmNo=LO2127584831_2127584832&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2127584831?sitmNo=LO2127584831_2127584832&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""01 웜톤"", ""shadeName"": ""웜톤"", ""shadeNumber"": ""01"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": ""warm"", ""undertoneConfidence"": 0.72}]",,warm,,,pencil,"[""warm_tone""]",[],unknown,unknown,todo,
156,naver-58015977198,데이지크,cheek,3,데이지크 블렌딩 무드 치크 팔레트 블러셔 10 뮤티드 넛츠,"colorFamily,undertone","intensity,oliveYoungListed,departmentStoreListed",25920,https://www.lotteon.com/p/product/LO2586203612?sitmNo=LO2586203612_2586203613&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5801597/58015977198.jpg,https://dasique.com/products/blending-mood-cheek-10-muted-nuts,https://www.lotteon.com/p/product/LO2586203612?sitmNo=LO2586203612_2586203613&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://www.lotteon.com/p/product/LO2586203612?sitmNo=LO2586203612_2586203613&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"[{""colorFamily"": null, ""confidence"": 0.72, ""optionName"": ""10 뮤티드 넛츠"", ""shadeName"": ""뮤티드 넛츠"", ""shadeNumber"": ""10"", ""sourceType"": ""lotteon_product_api_title"", ""undertone"": null, ""undertoneConfidence"": 0}]",,,,velvet,powder,"[""natural_makeup""]","[""blur""]",unknown,unknown,todo,
156,naver-60678916659,데이지크,cheek,10,[데이지크] 리틀 블러쉬 팔레트,finish,"colorFamily,undertone,intensity,texture,sellingPoints,oliveYoungListed,departmentStoreListed",21000,http://www.wconcept.co.kr/Product/308741946?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,https://shopping-phinf.pstatic.net/main_6067891/60678916659.jpg,,http://www.wconcept.co.kr/Product/308741946?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,http://www.wconcept.co.kr/Product/308741946?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,"[{""colorFamily"": ""plum"", ""confidence"": 0.8, ""optionName"": ""01 베리 포켓"", ""shadeName"": ""베리 포켓"", ""shadeNumber"": ""01"", ""sourceType"": ""wconcept_color_option_select"", ""undertone"": ""cool"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""orange"", ""confidence"": 0.8, ""optionName"": ""02 피치 탠저린"", ""shadeName"": ""피치 탠저린"", ""shadeNumber"": ""02"", ""sourceType"": ""wconcept_color_option_select"", ""undertone"": ""warm"", ""undertoneConfidence"": 0.62}, {""colorFamily"": ""rose"", ""confidence"": 0.8, ""optionName"": ""03 로지 포켓"", ""shadeName"": ""로지 포켓"", ""shadeNumber"": ""03"", ""sourceType"": ""wconcept_color_option_select"", ""undertone"": ""cool"", ""undertoneConfidence"": 0}]",plum,cool,,,powder,"[""warm_tone"", ""cool_tone""]",[],unknown,unknown,todo,
